Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Num,HomePlanet_is_missing,CryoSleep_is_missing,Destination_is_missing,Age_is_missing,VIP_is_missing,RoomService_is_missing,FoodCourt_is_missing,ShoppingMall_is_missing,Spa_is_missing,VRDeck_is_missing,Deck_is_missing,Num_is_missing,Side_is_missing,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Transported
0.35443037974683544,1.6750830845873481,-0.6488782553725977,1.7916968828203008,-0.6632083619201019,-0.6347858621209749,0.7391763463569165,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.0
0.5569620253164557,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.9392819429778247,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,1.0
0.22784810126582278,-0.6403473653088896,0.3559287265014647,1.0477044695239541,2.1110644122726785,0.5548917915467427,0.7534318901795143,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,0.0
0.20253164556962025,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.21964097148891235,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,1.0
0.08860759493670886,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.04963041182682154,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,1.0
0.24050632911392406,-0.6403473653088896,-0.6488782553725977,1.0780004915762467,-0.6632083619201019,-0.6347858621209749,0.26346356916578667,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,0.0
0.5063291139240507,-0.6403473653088896,1.8844577913208436,-0.6248644474064069,1.3627634622584084,-0.04710765889891755,0.17898627243928195,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,1.0
0.2911392405063291,0.8932220018974182,-0.09964817699467322,-0.6248644474064069,1.8795336541934644,-0.6347858621209749,0.7724392819429778,0,1,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.0
0.3670886075949367,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.0454065469904963,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1.0
0.4430379746835443,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.13199577613516367,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1.0
0.7088607594936709,2.4655417594313023,-0.6488782553725977,2.439975753988554,0.76667822093056,-0.6347858621209749,0.18796198521647306,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,0.0
0.25316455696202533,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.7122492080253432,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,1.0
0.3924050632911392,0.5271930870833317,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,0.4206189274649969,0.38595564941921856,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.0
0.3291139240506329,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.04276663146779303,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0.0
0.6455696202531646,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.6003167898627244,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,0.0
0.27848101265822783,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,0.7451739155295262,1.7324883583787118,0.5385427666314678,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,1.0
0.34177215189873417,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.01900739176346357,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,0.0
0.25316455696202533,-0.6403473653088896,1.0447214319447706,-0.6248644474064069,2.2929277818311444,1.020270170474244,0.6953537486800423,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,0.0
0.24050632911392406,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.6927138331573389,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,0.0
0.11392405063291139,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.48891235480464623,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,1.0
0.34177215189873417,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,1.617600151069604,1.0082971306870543,0.9530095036958818,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,0.0
0.3291139240506329,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.14149947201689547,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1.0
0.3037974683544304,0.7818386708168044,-0.6488782553725977,0.30696279323392234,1.1250863373174105,2.012228754983558,0.03484688489968321,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,0.0
0.22784810126582278,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,1.7090616201408695,-0.6347858621209749,0.5269271383315733,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,0.0
0.6962025316455697,-0.6403473653088896,2.318285657717558,1.3449225860001244,2.349487823060902,2.137896741992204,0.059134107708553325,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,0.0
0.189873417721519,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.5691657866948258,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,1.0
0.3037974683544304,0.40050699589018174,-0.6488782553725977,2.109397932624766,-0.6632083619201019,0.7212064025298488,0.43611404435058077,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,1.0
0.16455696202531644,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,1.0
0.17721518987341772,-0.6403473653088896,1.4558227334121712,1.520787095327846,1.211989247115016,-0.6347858621209749,0.8120380147835269,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,0.0
0.24050632911392406,1.4489104430012547,0.8465139019900643,1.8178878802383431,-0.6632083619201019,-0.6347858621209749,0.6304118268215417,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,0.0
0.5569620253164557,0.4413686160094311,1.835702144016266,-0.6248644474064069,1.3759242820289717,0.8894707689503684,0.04963041182682154,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,0.0
0.26582278481012656,-0.6403473653088896,1.5778261876559776,0.9105973274051236,1.1037929807179796,-0.3816866363025432,0.46832101372756074,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,1.0
0.7088607594936709,-0.6403473653088896,1.8939014461874695,-0.6248644474064069,0.9923002106895545,-0.6347858621209749,0.23389651531151004,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,0.0
0.3291139240506329,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.05807814149947202,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,0.0
0.4810126582278481,0.6441853197968405,1.7602574517890257,-0.6248644474064069,0.7735714323738415,2.1287699700505596,0.9472016895459345,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,0.0
0.7088607594936709,0.7741041552260018,0.1991106378185656,-0.6248644474064069,1.665342441128269,-0.6347858621209749,0.03326293558606125,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,0.0
0.08860759493670886,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.11298838437170011,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,1.0
0.21518987341772153,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.7613516367476241,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,1.0
0.569620253164557,2.1706646045059648,0.015174937002916986,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.004223864836325237,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,0.0
0.21518987341772153,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.05227032734952482,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,1.0
0.43037974683544306,-0.6403473653088896,2.2986455357262585,0.8629538023573967,2.0758437257065676,0.8415140847481822,0.006863780359028511,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.0
0.3291139240506329,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.012671594508975714,0,1,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,1.0
0.46835443037974683,0.07453316756550654,1.426714436367557,-0.6248644474064069,0.7869760262586432,2.2924530104417182,0.012143611404435059,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,0.0
0.7088607594936709,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.010559662090813094,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,0.0
0.5189873417721519,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.03537486800422387,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,1.0
0.25316455696202533,1.4683143412140955,-0.6488782553725977,1.6783517050713899,-0.6632083619201019,0.019466145581226862,0.32576557550158397,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,0.0
0.43037974683544306,2.057925560495147,1.4622015328675588,1.1568637383659897,0.8184639347183875,-0.6347858621209749,0.5971488912354804,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,0.0
0.26582278481012656,-0.385701781575417,0.4211274408171947,-0.6248644474064069,1.6806956183981516,-0.23363308023720478,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0
0.13924050632911392,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.40390707497360084,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,1.0
0.6329113924050633,0.8182422824222542,1.7074082327658213,-0.6248644474064069,1.7080306147172784,-0.3816866363025432,0.23706441393875397,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,0.0
0.46835443037974683,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.4699049630411827,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,1.0
0.35443037974683544,-0.6403473653088896,-0.6488782553725977,1.5730660885714791,1.1172474172664373,1.4914702193960288,0.7676874340021119,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,0.0
0.0,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.14044350580781415,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,1.0
0.0,-0.6403473653088896,0.1991106378185656,1.9698644916761094,-0.6632083619201019,0.9874260217831506,0.6166842661034847,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,1.0
0.34177215189873417,0.8875261370919462,-0.6488782553725977,2.3231865516367245,-0.6632083619201019,-0.6347858621209749,0.9234424498416051,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,1.0
0.0,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.06546990496304118,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,1.0
0.25316455696202533,-0.385701781575417,1.6152290898036454,-0.6248644474064069,0.45538629988062773,-0.6347858621209749,0.2925026399155227,0,0,0,0,0,0,0,1,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,0.0
0.189873417721519,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.7518479408658922,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1.0
0.5822784810126582,1.5881946801870583,-0.6488782553725977,1.6414175784153004,0.7735714323738415,0.8722166144089056,0.17634635691657866,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,0.0
0.4050632911392405,-0.6403473653088896,1.6369448011964085,-0.6248644474064069,-0.6632083619201019,-0.23363308023720478,0.28299894403379094,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,0.0
0.34177215189873417,-0.6403473653088896,0.015174937002916986,-0.6248644474064069,1.7625591756207815,1.0748709351671988,0.469376979936642,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,1.0
0.7721518987341772,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.9165786694825766,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,1.0
0.5316455696202531,-0.6403473653088896,-0.6488782553725977,-0.6248644474064069,-0.6632083619201019,-0.6347858621209749,0.04963041182682154,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,1.0
0.2911392405063291,-0.6403473653088896,1.335227712942919,1.6056313761084962,-0.6632083619201019,-0.6347858621209749,0.061246040126715945,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,1.0
